province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,,196490,103123,93367,,110.45,,,7.99,90181,4.18
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,,17443,9001,8442,,106.62,,,7.87,9665,3.15
BALOCHISTAN,126,KOHLU DISTRICT,GRISANI SUB-TEHSIL,TOTAL,174,17027,9359,7668,,122.05,97.86,,7.72,4057,7.83
BALOCHISTAN,126,KOHLU DISTRICT,GRISANI SUB-TEHSIL,RURAL,,17027,9359,7668,,122.05,,,7.72,4057,7.83
BALOCHISTAN,126,KOHLU DISTRICT,GRISANI SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,126,KOHLU DISTRICT,KAHAN TEHSIL,TOTAL,3754,73833,36485,37348,,97.69,19.67,,11.06,26765,5.48
BALOCHISTAN,126,KOHLU DISTRICT,KAHAN TEHSIL,RURAL,,73833,36485,37348,,97.69,,,11.06,26765,5.48
BALOCHISTAN,126,KOHLU DISTRICT,KAHAN TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU TEHSIL,TOTAL,231,45152,23624,21528,,109.74,195.46,38.63,6.57,26702,2.8
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU TEHSIL,RURAL,,27709,14623,13086,,111.75,,,5.97,17037,2.59
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU TEHSIL,URBAN,,17443,9001,8442,,106.62,,,7.87,9665,3.15
BALOCHISTAN,126,KOHLU DISTRICT,MAWAND TEHSIL,TOTAL,2915,41516,22480,19036,,118.09,14.24,,6.37,24056,2.91
BALOCHISTAN,126,KOHLU DISTRICT,MAWAND TEHSIL,RURAL,,41516,22480,19036,,118.09,,,6.37,24056,2.91
BALOCHISTAN,126,KOHLU DISTRICT,MAWAND TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,126,KOHLU DISTRICT,TAMBOO TEHSIL,TOTAL,536,36405,20176,16229,,124.32,67.92,,8.17,18266,3.69
BALOCHISTAN,126,KOHLU DISTRICT,TAMBOO TEHSIL,RURAL,,36405,20176,16229,,124.32,,,8.17,18266,3.69
BALOCHISTAN,126,KOHLU DISTRICT,TAMBOO TEHSIL,URBAN,,,,,,,,,,,
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,108,2577556,1347161,1229899,496,109.53,23866.26,100,5.8,1559115,2.68
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,,,,,,,,,,,
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,,2577556,1347161,1229899,496,109.53,,,5.8,1559115,2.68
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,59,1126141,594709,531253,179,111.94,19087.14,100,6.05,549159,3.84
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,,1126141,594709,531253,179,111.94,,,6.05,549159,3.84
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,19,546196,283476,262645,75,107.93,28747.16,100,5.86,409451,1.53
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,,546196,283476,262645,75,107.93,,,5.86,409451,1.53
SINDH,096,KORANGI DISTRICT,MODEL COLONY SUB-DIVISION,TOTAL,9,384389,197401,186906,82,105.62,42709.89,100,5.4,252271,2.24
SINDH,096,KORANGI DISTRICT,MODEL COLONY SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,096,KORANGI DISTRICT,MODEL COLONY SUB-DIVISION,URBAN,,384389,197401,186906,82,105.62,,,5.4,252271,2.24
SINDH,096,KORANGI DISTRICT,SHAH FAISAL SUB-DIVISION,TOTAL,21,520830,271575,249095,160,109.02,24801.43,100,5.52,348234,2.14
SINDH,096,KORANGI DISTRICT,SHAH FAISAL SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,096,KORANGI DISTRICT,SHAH FAISAL SUB-DIVISION,URBAN,,520830,271575,249095,160,109.02,,,5.52,348234,2.14
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,3380,615372,306935,308393,44,99.53,182.06,6.18,8.81,448310,1.68
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,,577327,287663,289627,37,99.32,,,8.79,423165,1.65
FATA,027,KURRAM AGENCY,KURRAM AGENCY,URBAN,,38045,19272,18766,7,102.7,,,9,25145,2.2
FATA,027,KURRAM AGENCY,CENTRAL KURRAM F.R,TOTAL,1470,229007,115335,113658,14,101.48,155.79,,8.14,181416,1.23
FATA,027,KURRAM AGENCY,CENTRAL KURRAM F.R,RURAL,,229007,115335,113658,14,101.48,,,8.14,181416,1.23
FATA,027,KURRAM AGENCY,CENTRAL KURRAM F.R,URBAN,,,,,,,,,,,
FATA,027,KURRAM AGENCY,LOWER KURRAM TEHSIL,TOTAL,940,133929,66691,67221,17,99.21,142.48,24.3,9.15,81323,2.66
FATA,027,KURRAM AGENCY,LOWER KURRAM TEHSIL,RURAL,,101386,50128,51248,10,97.81,,,9.09,64220,2.43
FATA,027,KURRAM AGENCY,LOWER KURRAM TEHSIL,URBAN,,32543,16563,15973,7,103.69,,,9.36,17103,3.44
FATA,027,KURRAM AGENCY,UPPER KURRAM TEHSIL,TOTAL,970,252436,124909,127514,13,97.96,260.24,2.18,9.32,185571,1.63
FATA,027,KURRAM AGENCY,UPPER KURRAM TEHSIL,RURAL,,246934,122200,124721,13,97.98,,,9.38,177529,1.75
FATA,027,KURRAM AGENCY,UPPER KURRAM TEHSIL,URBAN,,5502,2709,2793,,96.99,,,7.38,8042,-1.97
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,1772,11119985,5813987,5303982,2016,109.62,6275.39,100,6.23,6340114,3
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,,,,,,,,,,1131026,-100
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,,11119985,5813987,5303982,2016,109.62,,,6.23,5209088,4.06
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,466,1632702,857133,775333,236,110.55,3503.65,100,6.17,918730,3.07
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,RURAL,,,,,,,,,,182733,-100
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,URBAN,,1632702,857133,775333,236,110.55,,,6.17,735997,4.27
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,TOTAL,214,3653616,1905921,1746900,795,109.1,17072.97,100,6.25,2219399,2.65
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,RURAL,,,,,,,,,,143532,-100
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,URBAN,,3653616,1905921,1746900,795,109.1,,,6.25,2075867,3.01
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,TOTAL,353,2703569,1421291,1281762,516,110.89,7658.84,100,6.11,1409228,3.48
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,RURAL,,,,,,,,,,273036,-100
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,URBAN,,2703569,1421291,1281762,516,110.89,,,6.11,1136192,4.66
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,TOTAL,467,848541,448403,400031,107,112.09,1817,100,6.34,357934,4.64
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,RURAL,,,,,,,,,,330620,-100
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,URBAN,,848541,448403,400031,107,112.09,,,6.34,27314,19.78
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,TOTAL,272,2281557,1181239,1099956,362,107.39,8388.08,100,6.35,1434823,2.47
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,RURAL,,,,,,,,,,201105,-100
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,URBAN,,2281557,1181239,1099956,362,107.39,,,6.35,1233718,3.28
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT DISTRICT,TOTAL,3164,875744,441717,434023,4,101.77,276.78,10.19,8.71,490025,3.1
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT DISTRICT,RURAL,,786492,395952,390536,4,101.39,,,8.83,443147,3.06
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT DISTRICT,URBAN,,89252,45765,43487,,105.24,,,7.8,46878,3.44
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,TOTAL,2541,578874,292614,286257,3,102.22,227.81,10.24,8.32,339934,2.84
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,RURAL,,519601,261879,257719,3,101.61,,,8.47,309467,2.76
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,URBAN,,59273,30735,28538,,107.7,,,7.24,30467,3.56
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,TOTAL,623,296870,149103,147766,1,100.9,476.52,10.1,9.61,150091,3.65
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,RURAL,,266891,134073,132817,1,100.95,,,9.65,133680,3.7
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,URBAN,,29979,15030,14949,,100.54,,,9.22,16411,3.22
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,1948,1521786,775934,745530,322,104.08,781.2,45.93,5.78,1001608,2.22
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,,822888,419441,403332,115,103.99,,,5.81,611545,1.57
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,,698898,356493,342198,207,104.18,,,5.76,390063,3.11
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,425,229200,116711,112460,29,103.78,539.29,14.05,5.68,171813,1.53
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,,196995,100437,96535,23,104.04,,,5.67,166025,0.9
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,,32205,16274,15925,6,102.19,,,5.77,5788,9.44
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,412,224959,114666,110275,18,103.98,546.02,27.65,5.83,169033,1.51
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,,162757,83175,79568,14,104.53,,,5.86,123408,1.46
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,,62202,31491,30707,4,102.55,,,5.74,45625,1.64
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,549,735210,375609,359391,210,104.51,1339.18,66.38,5.77,434553,2.8
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,,247204,126010,121161,33,104,,,5.94,164270,2.17
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,,488006,249599,238230,177,104.77,,,5.69,270283,3.15
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,TOTAL,562,332417,168948,163404,65,103.39,591.49,35.04,5.85,226209,2.04
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,RURAL,,215932,109819,106068,45,103.54,,,5.75,157842,1.66
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,URBAN,,116485,59129,57336,20,103.13,,,6.06,68367,2.84
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,15153,576271,301204,275056,11,109.51,38.03,48.92,6.21,312695,3.26
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,,294373,153099,141271,3,108.37,,,5.46,197271,2.13
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,,281898,148105,133785,8,110.7,,,7.29,115424,4.8
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,1527,104727,54696,50027,4,109.33,68.58,23.49,5.57,68341,2.27
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,,80124,41690,38433,1,108.47,,,5.45,51636,2.33
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,,24603,13006,11594,3,112.18,,,6.01,16705,2.05
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,2813,45541,23851,21689,1,109.97,16.19,28.23,5.21,31504,1.95
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,,32686,17112,15573,1,109.88,,,5.31,31504,0.19
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,,12855,6739,6116,,110.19,,,4.98,,
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,TOTAL,419,24593,12791,11802,,108.38,58.69,31.22,5.8,18957,1.38
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,RURAL,,16914,8902,8012,,111.11,,,5.69,7889,4.09
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,URBAN,,7679,3889,3790,,102.61,,,6.05,11068,-1.9
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,TOTAL,868,205487,107703,97782,2,110.15,236.74,86.54,7.66,80934,5.02
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,RURAL,,27664,14377,13287,,108.2,,,5.77,18171,2.23
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,URBAN,,177823,93326,84495,2,110.45,,,8.08,62763,5.62
BALOCHISTAN,108,LASBELA DISTRICT,KANRAJ TEHSIL,TOTAL,1190,12389,6871,5518,,124.52,10.41,,4.16,8116,2.25
BALOCHISTAN,108,LASBELA DISTRICT,KANRAJ TEHSIL,RURAL,,12389,6871,5518,,124.52,,,4.16,8116,2.25
BALOCHISTAN,108,LASBELA DISTRICT,KANRAJ TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,108,LASBELA DISTRICT,LAKHRA TEHSIL,TOTAL,1954,35495,18094,17400,1,103.99,18.17,,6.06,25474,1.76
BALOCHISTAN,108,LASBELA DISTRICT,LAKHRA TEHSIL,RURAL,,35495,18094,17400,1,103.99,,,6.06,25474,1.76
BALOCHISTAN,108,LASBELA DISTRICT,LAKHRA TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,108,LASBELA DISTRICT,LIARI TEHSIL,TOTAL,2010,11730,5990,5740,,104.36,5.84,,4.74,7846,2.14
BALOCHISTAN,108,LASBELA DISTRICT,LIARI TEHSIL,RURAL,,11730,5990,5740,,104.36,,,4.74,7846,2.14
BALOCHISTAN,108,LASBELA DISTRICT,LIARI TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,TOTAL,2616,64019,33220,30797,2,107.87,24.47,46.1,6.11,31799,3.74
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,RURAL,,34504,17867,16637,,107.39,,,5.74,20230,2.84
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,URBAN,,29515,15353,14160,2,108.43,,,6.63,11569,5.04
BALOCHISTAN,108,LASBELA DISTRICT,UTHAL TEHSIL,TOTAL,1756,72290,37988,34301,1,110.75,41.17,40.7,5.88,39724,3.2
BALOCHISTAN,108,LASBELA DISTRICT,UTHAL TEHSIL,RURAL,,42867,22196,20671,,107.38,,,5.35,26405,2.58
BALOCHISTAN,108,LASBELA DISTRICT,UTHAL TEHSIL,URBAN,,29423,15792,13630,1,115.86,,,6.92,13319,4.25
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,6289,1823995,924837,899016,142,102.87,290.03,17.61,6.42,1120951,2.59
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,RURAL,,1502821,762232,740508,81,102.93,,,6.42,976748,2.29
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,URBAN,,321174,162605,158508,61,102.58,,,6.38,144203,4.3
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,TOTAL,2754,252540,128526,124003,11,103.65,91.7,19.15,6.83,161010,2.39
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,RURAL,,204169,104011,100150,8,103.86,,,6.84,161010,1.26
PUNJAB,069,LAYYAH DISTRICT,CHOUBARA TEHSIL,URBAN,,48371,24515,23853,3,102.78,,,6.77,,
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,TOTAL,1823,594367,298894,295419,54,101.18,326.04,13.35,6.61,368899,2.54
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,RURAL,,515040,259261,255752,27,101.37,,,6.61,330556,2.36
PUNJAB,069,LAYYAH DISTRICT,KAROR LAL ESAN TEHSIL,URBAN,,79327,39633,39667,27,99.91,,,6.6,38343,3.89
PUNJAB,069,LAYYAH DISTRICT,LAYYAH TEHSIL,TOTAL,1712,977088,497417,479594,77,103.72,570.73,19.8,6.21,591042,2.68
PUNJAB,069,LAYYAH DISTRICT,LAYYAH TEHSIL,RURAL,,783612,398960,384606,46,103.73,,,6.21,485182,2.55
PUNJAB,069,LAYYAH DISTRICT,LAYYAH TEHSIL,URBAN,,193476,98457,94988,31,103.65,,,6.21,105860,3.22
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,2778,1699693,861394,838156,143,102.77,611.84,15.63,6.43,1171800,1.97
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,,1434092,726987,707003,102,102.83,,,6.47,1001712,1.9
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,,265601,134407,131153,41,102.48,,,6.22,170088,2.37
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,889,495217,249231,245944,42,101.34,557.05,8.39,6.36,350202,1.84
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,RURAL,,453663,228308,225323,32,101.32,,,6.37,320689,1.84
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,URBAN,,41554,20923,20621,10,101.46,,,6.2,29513,1.81
PUNJAB,073,LODHRAN DISTRICT,KAHROR PACCA TEHSIL,TOTAL,778,500963,255569,245353,41,104.16,643.91,21.22,6.2,361532,1.73
PUNJAB,073,LODHRAN DISTRICT,KAHROR PACCA TEHSIL,RURAL,,394678,201333,193317,28,104.15,,,6.28,286458,1.7
PUNJAB,073,LODHRAN DISTRICT,KAHROR PACCA TEHSIL,URBAN,,106285,54236,52036,13,104.23,,,5.92,75074,1.84
PUNJAB,073,LODHRAN DISTRICT,LODHRAN TEHSIL,TOTAL,1111,703513,356594,346859,60,102.81,633.23,16.74,6.65,460066,2.26
PUNJAB,073,LODHRAN DISTRICT,LODHRAN TEHSIL,RURAL,,585751,297346,288363,42,103.12,,,6.68,394565,2.1
PUNJAB,073,LODHRAN DISTRICT,LODHRAN TEHSIL,URBAN,,117762,59248,58496,18,101.29,,,6.51,65501,3.13
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,8018,397423,212502,184905,16,114.92,49.57,16.33,7,250147,2.46
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,,332532,176186,156332,14,112.7,,,7.02,215163,2.31
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,,64891,36316,28573,2,127.1,,,6.91,34984,3.3
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,4233,152977,82018,70955,4,115.59,36.14,6.56,6.85,115976,1.47
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,,142935,76379,66552,4,114.77,,,6.83,110867,1.34
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,,10042,5639,4403,,128.07,,,7.27,5109,3.61
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,2203,203579,108863,94710,6,114.94,92.41,26.94,7.21,102426,3.67
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,RURAL,,148730,78186,70540,4,110.84,,,7.34,72551,3.84
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,URBAN,,54849,30677,24170,2,126.92,,,6.85,29875,3.24
BALOCHISTAN,131,LORALAI DISTRICT,MEKHTAR SUB-TEHSIL,TOTAL,1582,40867,21621,19240,6,112.38,25.83,,6.62,31745,1.34
BALOCHISTAN,131,LORALAI DISTRICT,MEKHTAR SUB-TEHSIL,RURAL,,40867,21621,19240,6,112.38,,,6.62,31745,1.34
BALOCHISTAN,131,LORALAI DISTRICT,MEKHTAR SUB-TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,1583,1436082,709829,726203,50,97.75,907.19,2.81,9.17,779056,3.27
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,,1395768,688978,706745,45,97.49,,,9.19,734721,3.43
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,,40314,20851,19458,5,107.16,,,8.53,44335,-0.5
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,ADENZAI SUB-DIVISION,TOTAL,372,317526,160421,157093,12,102.12,853.56,,8.51,168830,3.37
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,ADENZAI SUB-DIVISION,RURAL,,317526,160421,157093,12,102.12,,,8.51,168830,3.37
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,ADENZAI SUB-DIVISION,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,TOTAL,216,219567,102554,117009,4,87.65,1016.51,,8.79,129305,2.82
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,RURAL,,219567,102554,117009,4,87.65,,,8.79,129305,2.82
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LAL QILA SUB-DIVISION,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,TOTAL,419,378004,190905,187088,11,102.04,902.16,,10.17,190072,3.68
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,RURAL,,378004,190905,187088,11,102.04,,,10.17,190072,3.68
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,TOTAL,576,520985,255949,265013,23,96.58,904.49,7.74,9.12,290849,3.11
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,RURAL,,480671,235098,245555,18,95.74,,,9.18,246514,3.57
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,URBAN,,40314,20851,19458,5,107.16,,,8.53,44335,-0.5
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,952,717806,360440,357333,33,100.87,754,9.43,7.85,452291,2.46
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,RURAL,,650120,325555,324534,31,100.31,,,7.84,409112,2.46
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,URBAN,,67686,34885,32799,2,106.36,,,7.93,43179,2.39
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,TOTAL,280,303644,152141,151491,12,100.43,1084.44,,7.88,191996,2.44
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,RURAL,,303644,152141,151491,12,100.43,,,7.88,191996,2.44
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,SWAT RANI ZAI SUB-DIVISION,TOTAL,672,414162,208299,205842,21,101.19,616.31,16.34,7.83,260295,2.47
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,SWAT RANI ZAI SUB-DIVISION,RURAL,,346476,173414,173043,19,100.21,,,7.81,217116,2.49
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,SWAT RANI ZAI SUB-DIVISION,URBAN,,67686,34885,32799,2,106.36,,,7.93,43179,2.39
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,2160,1924346,1028865,895329,152,114.91,890.9,55.43,5.87,950798,3.77
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,,857634,455607,401967,60,113.34,,,5.7,337360,5.02
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,,1066712,573258,493362,92,116.19,,,6.03,613438,2.95
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,41,195143,104861,90264,18,116.17,4759.59,100,5.84,88027,4.27
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,,195143,104861,90264,18,116.17,,,5.84,88027,4.27
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,447,248098,132391,115668,39,114.46,555.03,,5.92,108045,4.46
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,,248098,132391,115668,39,114.46,,,5.92,108045,4.46
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,,,,,,,,,,,
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,1104,64153,34756,29396,1,118.23,58.11,,4.58,39642,2.56
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,,64153,34756,29396,1,118.23,,,4.58,39642,2.56
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,,,,,,,,,,,
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,97,1055780,567005,488697,78,116.02,10884.33,63.46,6.32,483770,4.19
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,,385776,203681,182077,18,111.87,,,6.18,105192,7.07
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,,670004,363324,306620,60,118.49,,,6.4,378578,3.04
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,195,331326,174153,157157,16,110.81,1699.11,60.84,5.14,214900,2.3
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,,129761,69080,60679,2,113.84,,,5.05,68067,3.45
